Index,Title,Summary,Full Text,Url
85,"Bhansali, Prasoon to meet Parliamentary panel over Padmavati",Censor Board chief Prasoon Joshi and filmmaker Sanjay Leela Bhansali will appear before a Parliamentary panel on Thursday to discuss the controversy surrounding the film 'Padmavati'. The 30-member parliamentary panel has also asked the producers of the film and officials of the Information and Broadcasting Ministry to attend the meeting. The panel includes actor-MPs Paresh Rawal and Raj Babbar.,"Padmavati director Sanjay Leela Bhansali and Central Board of Film Certification chief Prasoon Joshi will appear before a parliamentary panel on Thursday to discuss the controversy surrounding the period drama, sources in the censor board said. Bhansali left Mumbai on Thursday morning for the meeting expected to be held in the afternoon. It is true that there is a meeting between the CBFC and Bhansali regarding Padmavati called by a parliamentary panel today, a source in the censor board said. Members of India's Rajput community hold a poster of film director Sanjay Leela Bhansali and shout slogans as they protest against the release of Bollywood film Padmavati in Hyderabad, India. (AP) The 30-member parliamentary panel on IT has also asked the producers of the movie and officials of the information and broadcasting ministry to attend the meeting and brief it on the furore related to the film. Officials in Viacom18 Motion Pictures, which has co-produced the film along with Bhansali Productions, refused to comment. The panel has asked Mr Bhansali and Mr Joshi to appear before it and present their views on the movie. The members have also decided to call the producers of the movie, chairman of the panel Anurag Thakur told PTI on November 28. Actor-MPs Paresh Rawal and Raj Babbar are also part of the panel. Various Rajput groups and political leaders have accused Bhansali of distorting history in the movie by using a romantic dream sequence between the Rajput queen Padmini and Sultan Alauddin Khilji, a claim repeatedly denied by the filmmaker. Historians are divided over whether Padmini actually existed. The Deepika Padukone-Shahid Kapoor-Ranveer Singh film was was earlier scheduled to release on December 1. The makers have deferred the release till they receive a certificate from the CBFC. They recently applied for 3D certification.",http://www.hindustantimes.com/bollywood/padmavati-row-sanjay-leela-bhansali-cbfc-chief-prasoon-joshi-to-appear-before-parliamentary-panel-today/story-ndRWBisvuJu7GwBYlIjf2L.html?utm_campaign=awesummly&utm_source=awesummly
86,Is your God so vulnerable? Mine isn’t: Atul on Padmavati row,"While speaking about the protests over Sanjay Leela Bhansali directorial 'Padmavati', producer-photographer Atul Kasbekar said, ""Why did this become religious? Is your God so vulnerable? Mine isn't!"" ""If you have a problem with the subject or the film, do not watch it,"" added Atul. He further said that Padmavati is essentially a fictitious character.","Reacting to wide-spread protests against Deepika Padukone-Ranveer Singh-starrer Padmavati, Kasbekar says, We have reached Andy moment. All of these people (protesters) are getting their 15 minutes of fame. It is baffling that the character of Padmavati is essentially a fictitious character. This is the equivalent of us being worked upon Illiad. Now if I call them up one month later and ask them to narrate the incidents, every person will have a different version and no one will remember exact details of everything. And this is just one month I am talking about, and in the age of selfies and videos, etc With Padmavati, we are talking about hundreds of years ago! Kasbekar has produced Vidya Balan's Tumhari Sulu and Sonam Kapoor's Neerja. Riding high on the success of Tumhari Sulu, he talks about the new-wave of content-driven cinema in Hindi films. There are very difficult times as the audience is on the lookout for new content. Each film has its own journey. It was purely coincidental that the scripts happened to be women-centric, he says. It is the core of my being, It gives me the most, almost like meditative space for me. Otherwise, people say I have the attention span of a grasshopper but when I am shooting, I am all there. I tell my kids, do what no one asks you do and then do it for a living, you will be fine. Further talking about the importance of writing in films, the producer says, Something like Neerja, could attract Fox Studios only because of the compelling script it had. Same with Sulu, it is like a modern-day homage to Hrishikesh Mukherjee films, with very relatable characters. At the first level, it is just the script which guides what films I choose. Secondly, I need to back my captain, I need to see the directors' vision. Someone like Ram Madhav (Neerja) he had every single detail etched out, during the narration, he did voices of different characters! Such understanding also works as a bonus. Talking about his future projects, Atul says, There's a bunch of different things. There are two digital series - a musical with Amazon and the other one is with Netflix. We also have hopefully two movies that will go to floors soon.",http://www.hindustantimes.com/bollywood/is-your-god-so-vulnerable-mine-isn-t-atul-kasbekar-on-padmavati-protests/story-uOXD1LlzVUWT6doE8Ff45O.html?utm_campaign=awesummly&utm_source=awesummly
87,Sexy Barbie Girl' song cleared after Barbie changed to baby,"The song 'Sexy Barbie Girl' from the Arbaaz Khan and Sunny Leone starrer 'Tera Intezaar' has been cleared by the Delhi High Court after the word 'Barbie' was replaced with 'baby'. The film's makers were sued by Mattel Inc, the manufacturer of Barbie dolls for using the word 'Barbie' in the song without the company's permission.","The Barbie controversy got resolved without any drama today with the film makers voluntarily agreeing to replace the word Barbie appearing in the Sunny Leone starrer song 'Sexy Barbie Girl' with Baby. When asked by the court about what prompted this decision, since there was no stay in the matter, the lawyer appearing for the film makers submitted to the court that they wanted to put this needless controversy to an end without having to go through multiple rounds of unending litigation. T-Series, who was also made a party to this dispute, submitted through their lawyers that they had merely purchased the music rights in the songs of the film under a written agreement and were delivered the song by the film makers in its current form. They argued that neither the use of the word Barbie nor showing the idea of a woman dressed as Barbie as part of the song could be said to be unlawful. They told the court that without getting into the legal issues raised in the matter, if the film makers were themselves willing to make changes in the song at their own end without conceding to any infringement of copyright, they had no objection to use the edited song instead. The Delhi High Court accordingly disposed of the suit, recording the statements given by the defendants and allowed the film's release to go ahead as scheduled. The Court also asked the film makers to take expedited steps to approach CBFC in this regard and get the edited version re-certified for further use.",http://www.bollywoodhungama.com/news/bollywood/court-clears-t-series-song-sexy-barbie-girl-makers-change-barbie-baby/?utm_campaign=awesummly&utm_source=awesummly
88,"Benchmark, Menlo intend to sell Uber shares: SoftBank","SoftBank has confirmed that it received indication from Uber's early investors Benchmark, Menlo Ventures, and others of their intent to sell shares in the cab-hailing startup. Benchmark owns 13% of the startup worth nearly $9 billion, according to SoftBank. Earlier, reports suggested that SoftBank-led team of investors has offered to buy Uber shares at 30% less than its current value.","SoftBank Group has confirmed that it has found likely sellers for the tender offer for Uber's shares, which launched tonight. These are the shares from existing shareholders that will be sold at more than a 30% discount to Uber's last private round. The Japanese investment firm provided us with the following statement. SoftBank and Dragoneer have received indications from Benchmark, Menlo Ventures, and other early investors of their intent to sell shares in the tender offer. Any sales by these shareholders will be pursuant to the same terms and conditions as will be offered to all other eligible holders that participate in the tender offer. As we reported earlier, the share price SoftBank is presently offering is $32.96, which is beneath the $48.77 per share that Uber was last valued at in its Series G round last year. The new value is under $50 billion. We've also reported that Sequoia is looking to invest in the tender round, alongside TPG and Tencent. And with SoftBank and Dragoneer, the combined investors could buy up to $8 billion in Uber shares. The tender offer is supposed to last for 20 business days. SoftBank could later raise the share price if they do not find enough sellers. And while SoftBank is publicly confirming that Benchmark and Menlo Ventures intend to sell shares, we're hearing that they may be doing a little bit of negotiating through the press. These venture firms are likely sellers, but have not formally agreed to the latest share price. There is also a planned direct investment of $1 billion into Uber, that is expected to happen at the last private valuation of nearly $70 billion. The secondary transaction and the primary transaction are a package deal. Benchmark and Menlo are amongst Uber's largest shareholders. Benchmark, which has a board seat, has also been involved in a lawsuit against former Uber CEO, Travis Kalanick. This lawsuit pertains to Kalanick's power to appoint three board seats, including his own. If the deal goes through, Benchmark has agreed to drop the lawsuit, so long as Kalanick gets board approval for future board appointments. Kalanick has already appointed John Thain and Ursula Burns to these roles. Kalanick resigned in June, following months of negative publicity about the company's culture. The company has also been involved in a wave of lawsuits, particularly with Alphabet's self-driving car division, Waymo. The SoftBank investment would likely be the last private round before Uber does an IPO. The company has said that it hopes to join the stock market in 2019. It's a turning point for Uber shareholders, many of whom were unable to sell shares, due to the company's strict policies. Now accredited investors who have at least 10,000 shares will be eligible to sell. This, however, excludes employees and other investors who have less than $1 million in assets or make less than $200,000. While this is the standard requirement for buying shares, it's less common to have these rules for sellers. We reported a few weeks ago that the tender offer would kick off today. Part of the motivation to get the deal done was so that employees could turn paper riches into cash before the holidays.",https://techcrunch.com/2017/11/28/softbank-confirms-that-benchmark-and-menlo-will-be-selling-uber-shares/?utm_campaign=awesummly&utm_source=awesummly
89,Cisco chief picks 10% stake in Chennai IT startup Uniphore,"US-based Cisco's Executive Chairman John Chambers has picked 10% stake in Chennai-based IT startup Uniphore, the startup said on Thursday. The Series B funding round also saw participation from existing investors including IDG Ventures. Founded in 2008, the startup offers voice and data technology to provide enterprise-services like banking, insurance, healthcare, education on mobile phones. ","Developing voice assistant and speech recognition solutions, Chennai-based IT startup Uniphore Software Systems has closed its series B round of funding led by the Executive Chairman of Cisco and the newly made US-India Strategic Partnership Forum (USISPF), John Chambers, in his personal capacity. The round saw participation from other existing investors including IDG Ventures who led the previous round. This is the first startup-investment of Chambers outside the US. Earlier this year, John Chambers was also part of the top 20 American CEOs delegation invited by PM Modi, to invest in India. Uniphore will utilize these new funds to deepen core research driving product enhancement, upgrade its customer service infrastructure, expand its sales reach to newer geographies and recruit new talent to support its rapid growth. Commenting on the fundraise, Umesh Sachdev, cofounder and CEO of Uniphore Software Systems said, We are humbled by John's concurrence to be Chief Guru at Uniphore. It is our good fortune to have an industry veteran like John invest in the future of Uniphore. While John's monetary investment is certainly important to the company, it is his vast and varied experience building a globally leading IT company that adds incalculable value to Uniphore and I am certain that the company will gain immensely from his counsel and guidance. Founded by Ravi Saraogi and Umesh Sachdev in 2008, Uniphore is an IIT Chennai-incubated IT-startup developing solutions in speech analytics and virtual assistant verticals such as auMina and akeira. The startup has now its offices in Chennai, Bengaluru, Singapore and UAE. Speaking of the investment, John Chambers said, I am a big believer in India and its potential for producing globally relevant startups like Uniphore. The company was able to foresee the growing need for deep technology in the area of speech recognition and has innovated ahead of the market to capture this significant opportunity. During my time working with and mentoring Umesh, I have been impressed with his leadership and passion for improving customer experiences, and his ability to build a world-class team of software experts. While the speech analytics and virtual assistant verticals are estimated to touch $10 Bn by 2021 globally, with funds from John Chambers, Uniphore aims to establish an early lead in the segment.",https://inc42.com/buzz/john-chambers-chennai-startup-uniphore/?utm_campaign=awesummly&utm_source=awesummly
90,FM Arun Jaitley formally launches Paytm Payments Bank,Finance Minister Arun Jaitley on Tuesday formally launched the Paytm Payments Bank in New Delhi. The Payments Bank will have zero charges on all online transactions and no minimum balance requirement. It will also offer a 4-7% interest rate on savings account and a free personalised RuPay digital debit card.,"After launching the Airtel Payments Bank in January this year, Finance Minister Arun Jaitley also formally inaugurated Paytm Payments Bank in the capital today. Speaking at the event, Vijay Shekhar Sharma, Founder and CEO of Paytm stated, India is at a cusp of a financial revolution. The demography and access to financial services will create a ton of jobs in the country and Paytm is very proud to be a part of this financial services revolution. Paytm Payments Bank will work towards creating a massive number of jobs in the long run. The bank will have zero charges on all online transactions and no minimum balance requirement and will offer free personalized RuPay digital debit card. It will also offer a 4-7% interest rate on savings account, and up to 7% on a linked sweep out Fixed Deposit. The company has planned an investment of $500 Mn in KYC operations. It is setting up KYC centers across India to complete KYC for customers and make them eligible for a Payments Bank account. Renu Satti, MD and CEO of Paytm Payments Bank added, Paytm Payments Bank is the country's largest mobile-first, technology-led bank. By virtue of reaching every nook and corner of the country, we will be able to bring the large un-served and under-served population to the mainstream economy. We are committed to offering the most transparent, safe and trusted banking to masses. Just last week, Paytm Payments bank had received yet another cash infusion from the parent company. Paytm's parent company One97 Communications and Vijay Shekhar Sharma together invested $18.84 Mn in Paytm Payments Bank. This takes their total infusion in the payments bank to $61.78 Mn. The fund infusion follows the September cash raise wherein the Payments Bank had reportedly secured $9.3 Mn from Sharma and other existing investors. The development came at a time when the firm was gearing up to launch its own debit card. Incorporated in August last year, the Payments Bank formally launched operations in May 2017. Between August 2016 and March 2017, it reported losses of around $4.6 Mn. According to its MCA filings, the firm saw a turnover of $378K during the said period. Currently, of the eleven entities which received in-principle licences to launch payment banks, only four are operational. These include India Post Payments Bank, Airtel Payments Bank, Fino Payments Bank and Paytm Payments Bank. But even with just four in the fray, these payment banks have not been able to attract too many deposits so far. A recent report in Bloomberg Quint, based on an RTI request to the RBI, showed that the four payments banks were slow in mobilising deposits and had outstanding demand deposits worth $36.52 Mn only as on September 30. Nevertheless, Vijay Shekhar Sharma had earlier stated his intentions to reach 500 Mn bank accounts by 2020. Given that the digital payments segment in India is poised to reach $500 Bn by 2020 according to a report by Google and Boston Consulting Group, it seems Paytm is all in to rake in a part of this pie through the Paytm Payments Bank despite early losses and slow mobilising customer deposits. Besides its commitment to KYC operations, this month, Paytm also tied up with ICICI Bank this month to offer short-term, interest-free credit line aptly called Paytm-ICICI Bank Postpaid to customers.",https://inc42.com/buzz/paytm-payments-bank-paytm/?utm_campaign=awesummly&utm_source=awesummly
91,Elon Musk's SpaceX raises $100 million,"Elon Musk-led space exploration startup SpaceX has raised $100 million in funding, according to filings. This is in addition to the $350 million funding SpaceX raised in July, which valued the startup at over $21 billion. Founded in 2002, SpaceX is backed by investors like Google, Fidelity Investments and Draper Fisher Jurvetson.","Elon Musk-led SpaceX has raised $100 million by selling shares, in an extension to a financing round earlier this year that raised up to $350 million, a regulatory filing showed on Monday. SpaceX's funding round in July had valued the rocket maker at about $21 billion, according to news reports. In May, Space Exploration Technologies Corp launched its first satellite for the US military with its Falcon 9 rocket, breaking a 10-year monopoly held by a partnership of Lockheed Martin (LMT.N) and Boeing (BA.N). The Hawthorne, California-based company also has also outlined plans for a trip to Mars in 2022, to be followed by a manned mission to the red planet by 2024. Besides SpaceX, Musk also leads electric car maker Tesla Inc (TSLA.O). Reporting by Arjun Panchadar in Bengaluru; editing by Sai Sachin Ravikumar.",https://www.reuters.com/article/us-spacex-financing/rocket-maker-spacex-raises-another-100-million-idUSKBN1DR2PV?utm_campaign=awesummly&utm_source=awesummly
92,Morgan Stanley marks up Flipkart valuation to $9.36 billion,"Financial services firm Morgan Stanley has marked up the valuation of e-commerce giant Flipkart to $9.36 billion for the quarter ended September. It comes after Flipkart's valuation was marked down to $7.9 billion by mutual fund investor Valic in its latest quarterly report. Flipkart had raised $2.4 billion from Japan's SoftBank at a valuation of $11.6 billion, earlier in August.","Morgan Stanley, one of its mutual fund investors, has marked up the valuation of homegrown ecommerce behemoth Flipkart to $9.36 Bn for the quarter ended September 30, 2017. The markup came as Morgan Stanley marked up the value of its holdings in the company by 24.6% to $88.1 per share, compared to $70.7 for the three-month period ended June 2017. There has been a steady markup in the valuation of Flipkart by Morgan Stanley since December 2016. Last year, it had marked down the value of its holdings in Flipkart for consecutive quarters. In March this year, Morgan Stanley had marked down Flipkart's valuation for the fifth time in a row, pegging it at $5.37 Bn. But since the beginning of this year, the valuation has been steady at $70.7 per share for two quarters in a row. Interestingly, the valuation markup by Morgan Stanley was preceded by a valuation markdown by another of Flipkart's investor s- Valic. This was way below the $11.6 Bn valuation at which Flipkart raised funds earlier this year. However even the current valuation of $9.36 Bn stated by Morgan Stanley is also below the valuation at which it raised funds. Though technically Flipkart's latest fundraising was a down round from its peak valuation of $15 Bn, however the fundraise and endorsement by SoftBank was seen as a major victory for the ecommerce firm in its fight against rival Amazon India. Flipkart mostly doesn't agree with markdowns by mutual funds, with founders Sachin Bansal and Binny Bansal repeatedly dismissing these markdowns terming them as theoretical exercises. But the fact remains that the current valuation of the ecommerce major is still way below its peak valuation was $15.2 billion in July 2015. This shows that some investors still feel that India's large consumer internet startups are overvalued. The markup by Morgan Stanley is also significant that now Amazon and Flipkart are involved in a very close battle for market position in India's ecommerce space. As per a recent Morgan Stanley report, the Indian ecommerce market will touch $200 Bn mark by 2027.",https://inc42.com/buzz/morgan-stanley-flipkart-valuation/?utm_campaign=awesummly&utm_source=awesummly
93,Amazon makes Aadhaar mandatory for tracking lost packages,"E-commerce giant Amazon has made it mandatory for users to link Aadhaar details to their accounts in order to track lost packages. Amazon representatives have reportedly told users that not uploading their Aadhaar ""might result in a delay in the resolution of the problem."" Users also reported that Amazon refused to take customer complaints without Aadhaar submissions.","If you thought you'd linked your Aadhaar number with everything imaginable, you're mistaken. The list of products, services demanding mandatory linking is only getting longer each day. Now Amazon wants you to upload your Aadhaar details onto its website, if you wish to track lost packages. Not linking Aadhaar card to your Amazon account may result in delay or no resolution of your grievance.",https://www.newsbytesapp.com/timeline/Business/13330/68858/now-aadhaar-mandatory-for-tracking-lost-amazon-packages?utm_campaign=awesummly&utm_source=awesummly
94,"Sequoia, Tencent, TPG may invest in Uber alongside SoftBank","Venture capital firm Sequoia Capital is looking to increase its stake in app-based cab aggregator Uber alongside SoftBank, according to reports. The other investors on the list include China's Tencent and US-based venture capital firm TPG Growth. Earlier, the SoftBank-led investors reportedly valued Uber at about 30% less than its current value, aiming for a 14% ownership in the company.","It's not just SoftBank and Dragoneer that are looking to buy Uber shares from the employees and other shareholders when the tender offer launches, likely later today. Sources tell us that Sequoia Capital is looking to increase its stake in Uber this way. The other investors on the list include Tencent and TPG. SoftBank has made an offer to purchase the shares at $32.96. This is a steep discount to the $48.77 from the latest Series G round. The group of investors are looking to buy about $8 billion in shares. If they do not find enough sellers to meet the $8 billion, it's possible that they will increase the offer price. There's also a $1 billion direct investment in Uber, which would value the company at its last private valuation of nearly $70 billion. Sequoia has previously invested in Uber through its scout program, which involves covertly finding deal opportunities through its network. Alfred Lin, a partner in Sequoia, also made an angel investment at the seed stage. He previously lamented that Sequoia overlooked Uber. For many Uber shareholders, the secondary offering will give them the opportunity to turn paper riches into cash. These include current and former employees, venture capitalists and angel investors. But they're only eligible to sell if they have at least 10,000 shares. They also need to be accredited investors, which means that Uber employees who make less than $200,000 in salary will also need to have $1 million in assets. The $1 billion investment in Uber will also help the company continue to fuel its growth as it prepares to go public in 2019. This is a big moment for Uber, in what has otherwise been a very difficult year. Uber has had countless legal battles, including a patent lawsuit with Alphabet's self-driving car division. There's also been public outcry about its company culture. Co-founder and CEO Travis Kalanick was pressured to step down in June. If the deal is completed, investor and board member Benchmark Capital plans to drop its lawsuit against Kalanick. The suit is related to Kalanick's power to appoint three board seats, including his own. Kalanick recently named Ursula Burns and John Thain to those seats. If one of them gives up their spot, Kalanick will require a board vote to appoint a replacement, as long as the SoftBank deal is finalized.",https://techcrunch.com/2017/11/28/sequoia-tencent-tpg-look-to-invest-in-uber-alongside-softbank/?utm_campaign=awesummly&utm_source=awesummly
95,Paytm Mall in talks with SoftBank to raise $300 mn: Report,"Paytm Mall, operated by digital payments startup Paytm has held initial talks with Japanese conglomerate SoftBank to raise $300 million in funding, according to reports. The total funding amount in the round could be between $500-600 million, reports added. Paytm Mall was launched in February this year by Paytm's parent company, One97 Communications.","Mint brings to you your daily dose of top deals reported by newsrooms across the country. Online marketplace Paytm Mall has held initial talks with Japanese investment giant SoftBank for leading a $500-600 million financing round, reports The Times of India, citing two people privy to the deal discussions. SoftBank is learnt to be putting around $300 million into Paytm Mall, which differentiates itself from its bigger rivals Amazon and Flipkart as a platform that helps bring offline retailers online. L&T may sell some assets by March to fund acquisition spree. Student accommodation platform Stanza Living has raised an undisclosed amount from Matrix Partners and Accel, co-founder Anindya Dutta said in an interview with Mint. The firm will use the funds to expand into new cities, upgrade its technology platform, and for hiring. Surge in credit provisions to adversely impact PSB profitability: Icra. Even as fresh slippages may be moderating, credit provisions have surged for the sector. This could impact the profitability of public sector banks, said a report by ratings firm Icra, reports The Economic Times. China's CDB files insolvency case against RCom at NCLT. Seeking to strike a balance between the rights and responsibilities of states in a federal structure, the centre has asked the 15th Finance Commission to offer fiscal incentives to states that perform well on parameters such as improvements in ease of doing business and sanitation, and rein in populist measures, reports Mint. IDBI Bank has said that it will sell 1.5% stake in the National Stock Exchange (NSE) as part of its strategy to divest assets to free capital. The bank has also placed its life insurance arm IDBI Federal Life Insurance, and IDBI Trusteeship Company on the block, reports The Times of India, citing a stock exchange filing by the bank. Essar closes Rs2,000 crore Aegis sale, retires Rs75,000 crore debt. Amendments to the Insolvency and Bankruptcy Code (IBC) aimed at preventing company founders suspected of wrongdoing from regaining control of their assets may shut the doors on clean bidders too, reports Mint, citing stakeholders. The executive order bars not only wilful defaulters, but also several other categories of potential bidders. Private equity firm Abraaj Group has bought from Dubai Holdings' telecoms arm its 35% stake in state-controlled Tunisie Telecom, a Tunisian minister said on Monday, according to Reuters. SoftBank Group Corp. and a group of investors are trying to buy a stake in Uber Technologies Inc at a sizeable discount to the ride-hailing company's $69 billion valuation, seeking to clinch what would be one of the largest purchases of stock in a private company, reports Bloomberg. Cigarettes to fast-moving consumer goods (FMCG) firm ITC on Monday said it would invest around Rs10,000 crore in the coming years to strengthen its business in the food processing sector, reports Business Standard. Sovereign and private equity funds have not only found exit opportunities in this year's initial public offering (IPO) boom but have also increased their investment through the anchor route.",http://www.livemint.com/Companies/nI7CAJa4LUoyjzB9OqUSMI/Deals-Buzz-SoftBank-in-talks-with-Paytm-Mall-to-lead-500-m.html?utm_campaign=awesummly&utm_source=awesummly
96,Andy Rubin left Google over workplace relationship: Report,"Android Co-founder Andy Rubin left Google in 2014 after an investigation found that he had maintained an 'inappropriate relationship' with a subordinate, according to reports. The investigation reportedly concluded that ""Rubin's behaviour was improper and showed bad judgement."" Rubin has reportedly also taken a leave of absence from his startup Essential, following the investigation.","Amidst an ongoing storm of allegations of sexual misconduct in Silicon Valley, The Information reports that Android creator and Essential founder Andy Rubin quit Google in 2014 after nine years at the company, after an investigation revealed that he had engaged in an inappropriate relationship with a subordinate. It isn't clear if sexual harassment or assault took place; the investigation began after the employee complained to Google's HR department about her relationship with Rubin. The company's policies prohibit employees from entering into relationships with subordinates. Following that, HR is said to have recommended that Rubin face disciplinary action, though it isn't clear if that was meted out. According to The Information's sources, Rubin's behavior was described as 'improper' and 'showed bad judgement. Update : TechCrunch notes that Andy Rubin has taken a leave of absence from Essential, in which he serves as CEO; a spokesperson confirmed that he is taking time off to deal with personal matters.",https://thenextweb.com/insider/2017/11/29/report-android-creator-andy-rubin-left-google-over-an-inappropriate-workplace-relationship/?utm_campaign=awesummly&utm_source=awesummly
97,Student accommodation startup Stanza Living raises $2 mn,"Delhi-based student accommodation startup Stanza Living has raised $2 million from Matrix Partners and Accel Partners. The startup will utilise the funding to expand its geographical reach, the startup's Co-founder Anindya Dutta said. Founded in 2017, Stanza living offers accommodation to students with prices ranging from ₹7,000 to ₹25,000 per student.","New Delhi-based student accommodation platform Stanza Living has raised $2 Mn in funding from investment firms Matrix Partners and California-headquartered Accel Partners. The startup will be utilising the fresh capital to expand its presence in new cities and further develop its technology platform. A portion of the funding will also be spent on talent acquisition. Stanza Living's approach to creating a home away from home for students, is a compelling value proposition that we expect will see rapid adoption from parents and students across the country. As stated by Stanza Living co-founder Anindya Dutta, the company is looking to extend its geographical reach beyond Delhi/NCR to other educational hubs across the country. In the next two years, the startup is aiming to increase the number of students on its platform from the current 100 to over 5,000. Dutta added, We are currently building another 300 housing spaces focused on students. Founded in the early part of 2017 by former Boston Consulting Group executive Sandeep Dalmia and Anindya Dutta, Stanza Living is a technology-enabled student accommodation concept that puts the student as a consumer at the heart of its product and service design. Using the Stanza Living platform, students can find accommodation with prices ranging from $108.7 to $388.2. In addition to offering accommodation facilities, the startup specialises in student well-being programmes. For instance, it provides community networking and internship opportunities to students through its Stanza Social initiative. The programme, which organises monthly networking events with startups and bigger firms, is aimed at ensuring a student's well-being and all-round development. Another programme offered by the platform is Stanza Springboard, which focusses on the professional growth and development of students. As part of this initiative, the company provides counselling sessions, internship opportunities with different companies as well as interactive sessions with startup founders and other industry professionals. The country's student accommodation sector, Dutta claims, is largely disorganised and fragmented. Armed with the newly-raised financing from Matrix Partners and Accel, Stanza Living is looking to redefine student living experiences. A spokesperson from the company stated, It amazes us as to how an industry that generates annual revenues in excess of $14 Bn continues to see no fundamental innovations and disruption. We, at Stanza, see a massive disruption opportunity in this industry. We believe we could create a powerful youth brand that could organize the student accommodation market in ways similar to how the Hiltons and Marriotts of the world transformed the hospitality space. Other startups in the accommodation aggregator space include Bengaluru-based home rental platform Nestaway, Homigo, Zocalo, Gurugram-based Fella Homes and NoBroker.",https://inc42.com/buzz/stanza-living-matrix-accel-funding/?utm_campaign=awesummly&utm_source=awesummly
98,Fitness startup MobieFit raises $1.35 mn in pre-Series A,"Goa-based fitness startup MobieFit has raised $1.35 million (over ₹8.6 crore) in a pre-Series A funding round led by NB Ventures and existing investor Medi Assist. The funding follows the startup's seed round of $1 million in 2015. Co-founded by actress Gul Panag and entrepreneur Gourav Jaswal, the startup offers applications that enable users to access training videos and exercises.","Mobile fitness startup Mobiefit has raised $1.35 Mn in a Pre-Series A funding round led by NB Ventures and existing investor, MediAssist India. The investment follows the startup's Seed round of $1 Mn in December 2015. NB Ventures is a Dubai-based venture capital firm with a $50 Mn startup fund. Chief among its recent Indian investments is health and fitness app HealthifyMe, which reportedly secured $1 Mn in December last year. MediAssist, on the other hand, is a healthcare manager that provides services related to medical insurance to more than 25 Mn customers and around 5,500 companies. MobieFit is co-founded by serial entrepreneur Gourav Jaswal and Indian actress Gul Panag. The mobile fitness platform is supported by Prototyze, a startup incubator that Jaswal started in October 2014. The incubator has since backed digital lending company Seynse, IoT transportation technology company TempoGO and SaaS platform HandyTrain, among others. In 2015, MobieFit launched its maiden product FirstRun, a voice-assisted coaching-based app that provides training program giving running tips and guidance. The mobile fitness startup currently boasts more than 750K downloads for its two products: MobieFit Run and MobieFit Body. As its name suggests, MobieFit Run is a scientific programme aimed at training beginners to run 5 km in under nine weeks. The programme currently has over 250+ training videos in English and other languages like Hindi. MobieFit Body boasts more than 3,800 ratings on Google Play, while the Run programme has around 2,800 ratings. To reach a wider section of the target audience, the mobile fitness startup has also debuted a YouTube channel that currently has about 750 videos covering exercise instructions and motivation. Its blog is read by 60,000 people from across the globe, Jaswal claimed. Remarkably, 3 out of every 25 people who use the app for the first month, grow to doing a staggering number of over 10 fitness sessions a month by the third month. This indicates a strong adherence and habituation. The company also conducts virtual fitness events. Gul Panag added, With the launch of its paid programmes six months ago, Mobiefit became the first fitness app from India to offer training programs via in-app subscriptions. Its growth is driven by the competitive pricing which is a fraction of the cost of traditional means like gyms and fitness trainers. Prior to the latest investment from MediAssist and NB Ventures, MobieFit had secured around $1 Mn Seed funding in a round led by MediAssist, with participation from angel investors - Paragon Partners founder Siddharth Parekh and Mahesh Murthy of Seedfund. At the time, Jaswal had stated, With our partnership with MediAssist, we hope to take our mFitness offering to more than 5 Mn corporate employees in urban India. The fitness industry in the country is home to more than 120 startups that have collectively raised over $21.2 Mn in funding during FY17. In June 2017, Mumbai-headquartered Growfitter raised $600K in a Pre-Series A round from SQue Capital. A month later in August, Bengaluru-based health and wellness startup CureFit reportedly signed on Hrithik Roshan as its brand ambassador, as part of a five-year contract valued at $15.6 Mn. Soon afterwards, the startup raised $25 Mn in Series B funding from Kalaari Capital and others. Armed with $1.35 Mn financing from NB Ventures and MediAssist, MobieFit is preparing to expand its footprint in the rapidly-growing mobile fitness segment in India.",https://inc42.com/buzz/mobiefit-nb-ventures-mediassist-fitness/?utm_campaign=awesummly&utm_source=awesummly
